id,granted,sponsor,grant_category,grant_value,date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Unnamed: 251
6661,1,2B,10A,C ,1/01/08,291101.0,50.0,299904.0,30.0,280109.0,20.0,0.0,0.0,0.0,0.0,671401.0,50.0,770306.0,40.0,620399.0,10.0,0.0,0.0,0.0,0.0,31457.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2153.0,19.0,,Less than 0,2.0,2.0,9.0,3.0,3.0,0.0,31672.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2163.0,19.0,Yes ,>5 to 10,2.0,0.0,0.0,0.0,0.0,0.0,82512.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,2153.0,19.0,Yes ,more than 15,3.0,5.0,8.0,10.0,5.0,5.0,39647.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2163.0,19.0,Yes ,>5 to 10,4.0,2.0,3.0,20.0,14.0,14.0,14267.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,,19.0,Yes ,>10 to 15,3.0,5.0,3.0,5.0,10.0,11.0,112562.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2163.0,19.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,0.0,0.0,147502.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,2253.0,19.0,Yes ,>=0 to 5,2.0,7.0,0.0,7.0,7.0,2.0,77402.0,CHIEF_INVESTIGATOR,1950.0,Middle East and Africa,,2153.0,19.0,,Less than 0,0.0,0.0,8.0,45.0,4.0,3.0,73017.0,CHIEF_INVESTIGATOR,1960.0,The Americas,,2103.0,19.0,Yes ,more than 15,1.0,6.0,7.0,2.0,5.0,8.0,80137.0,DELEGATED_RESEARCHER,1950.0,Australia,,2163.0,19.0,Yes ,more than 15,1.0,0.0,7.0,14.0,2.0,3.0,69732.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2153.0,,Yes ,more than 15,4.0,1.0,3.0,41.0,4.0,0.0,27707.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,2153.0,19.0,Yes ,>5 to 10,1.0,0.0,16.0,7.0,0.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,
6663,1,205A,30B,A ,1/01/08,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69812.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2813.0,25.0,,>5 to 10,3.0,11.0,16.0,17.0,23.0,4.0,119372.0,CHIEF_INVESTIGATOR,1970.0,Eastern Europe,Other,2813.0,25.0,Yes ,>=0 to 5,1.0,4.0,0.0,0.0,0.0,0.0,462.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2813.0,25.0,,>10 to 15,0.0,1.0,1.0,3.0,5.0,2.0,33202.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,1,32D,30B,C ,1/01/08,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,40.0,730105.0,40.0,730202.0,20.0,0.0,0.0,0.0,0.0,9342.0,CHIEF_INVESTIGATOR,1950.0,,,,,,,0.0,0.0,1.0,9.0,5.0,2.0,36527.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2653.0,25.0,,>5 to 10,4.0,7.0,0.0,0.0,0.0,0.0,17342.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2828.0,25.0,Yes ,>5 to 10,1.0,22.0,13.0,30.0,26.0,8.0,11327.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2828.0,25.0,Yes ,Less than 0,0.0,2.0,5.0,19.0,20.0,19.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,1,2B,10A,E ,1/01/08,240401.0,60.0,240402.0,20.0,240301.0,20.0,0.0,0.0,0.0,0.0,780102.0,80.0,671401.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,70682.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,more than 15,3.0,2.0,17.0,4.0,6.0,3.0,3762.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,>10 to 15,2.0,4.0,0.0,0.0,0.0,0.0,131112.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3198.0,31.0,Yes ,>=0 to 5,3.0,1.0,12.0,24.0,7.0,0.0,64807.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,more than 15,5.0,1.0,20.0,10.0,19.0,8.0,72267.0,CHIEF_INVESTIGATOR,1960.0,Australia,,,19.0,Yes ,more than 15,7.0,0.0,21.0,18.0,20.0,6.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,1,75C,10B,A ,1/01/08,320899.0,25.0,321010.0,25.0,320401.0,25.0,270306.0,25.0,0.0,0.0,730214.0,50.0,730112.0,25.0,730101.0,25.0,0.0,0.0,0.0,0.0,27372.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2553.0,25.0,Yes ,>5 to 10,1.0,0.0,0.0,1.0,0.0,0.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,1,55C,30B,A ,1/01/08,321014.0,80.0,321206.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,50.0,730201.0,40.0,730204.0,10.0,0.0,0.0,0.0,0.0,74372.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2893.0,25.0,,>=0 to 5,1.0,1.0,7.0,33.0,10.0,4.0,10592.0,PRINCIPAL_SUPERVISOR,1960.0,Australia,English,2893.0,25.0,Yes ,>5 to 10,6.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,1,75C,10B,A ,1/01/08,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17342.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2828.0,25.0,Yes ,>5 to 10,1.0,22.0,13.0,30.0,26.0,8.0,689337.0,CHIEF_INVESTIGATOR,1975.0,,,2553.0,25.0,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,70647.0,CHIEF_INVESTIGATOR,1940.0,,,,,,,0.0,0.0,39.0,8.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,1,32D,30B,D ,1/01/08,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,90.0,780105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,79057.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2603.0,25.0,,>10 to 15,3.0,1.0,2.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,1,32D,30B,B ,1/01/08,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,25.0,730108.0,50.0,730203.0,25.0,0.0,0.0,0.0,0.0,44252.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2813.0,25.0,Yes ,>5 to 10,2.0,2.0,5.0,4.0,2.0,0.0,66782.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2813.0,25.0,,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,46852.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,0,21A,50A,A ,1/01/08,291804.0,40.0,250103.0,30.0,291503.0,30.0,0.0,0.0,0.0,0.0,780103.0,40.0,780102.0,40.0,780105.0,20.0,0.0,0.0,0.0,0.0,688972.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2053.0,19.0,Yes ,>=0 to 5,0.0,1.0,7.0,1.0,1.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,1,77A,30B,A ,1/01/08,321028.0,50.0,321016.0,25.0,321003.0,25.0,0.0,0.0,0.0,0.0,730114.0,50.0,730111.0,25.0,730106.0,25.0,0.0,0.0,0.0,0.0,86302.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,1.0,6.0,2.0,2.0,0.0,0.0,492157.0,PRINCIPAL_SUPERVISOR,1970.0,Asia Pacific,,4323.0,25.0,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,1,4D,10A,B ,1/01/08,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110457.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,,>=0 to 5,2.0,1.0,5.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,1,2B,10A,B ,1/01/08,259903.0,50.0,250103.0,30.0,250303.0,20.0,0.0,0.0,0.0,0.0,670702.0,50.0,680303.0,40.0,671002.0,10.0,0.0,0.0,0.0,0.0,92362.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,Other,3048.0,31.0,Yes ,>=0 to 5,2.0,0.0,13.0,3.0,7.0,7.0,74722.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3048.0,31.0,Yes ,>10 to 15,1.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,1,32D,30B,B ,1/01/08,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,734322.0,CHIEF_INVESTIGATOR,1965.0,,,2603.0,25.0,,>=0 to 5,2.0,9.0,0.0,0.0,0.0,0.0,16137.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2653.0,25.0,,>10 to 15,2.0,14.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,1,40D,10B,C ,1/01/08,270603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133557.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2603.0,25.0,,>=0 to 5,2.0,1.0,11.0,7.0,7.0,0.0,106357.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2668.0,25.0,,>=0 to 5,2.0,4.0,0.0,0.0,0.0,0.0,69012.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2498.0,25.0,,>5 to 10,1.0,2.0,3.0,2.0,5.0,5.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,1,272D,30B,B ,1/01/08,329903.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701397.0,CHIEF_INVESTIGATOR,1975.0,Middle East and Africa,,2853.0,25.0,,Less than 0,3.0,5.0,1.0,0.0,5.0,1.0,5702.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2853.0,25.0,,>10 to 15,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,1,68D,30B,B ,1/01/08,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35602.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>5 to 10,4.0,3.0,17.0,14.0,11.0,9.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,1,,,A ,1/01/08,291004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81117.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,English,2253.0,19.0,,Less than 0,1.0,3.0,10.0,22.0,15.0,4.0,,STUDRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,1,,,A ,1/01/08,280106.0,34.0,280111.0,33.0,280112.0,33.0,0.0,0.0,0.0,0.0,,,,,,,,,,,77817.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,4203.0,58.0,Yes ,>5 to 10,0.0,0.0,8.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,1,269A,30B,A ,1/01/08,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933782.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2523.0,25.0,Yes ,>=0 to 5,2.0,1.0,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,1,29A,10B,B ,1/01/08,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86672.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2713.0,25.0,Yes ,>=0 to 5,5.0,4.0,4.0,1.0,1.0,0.0,72037.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2713.0,25.0,Yes ,>5 to 10,4.0,9.0,0.0,0.0,0.0,0.0,78817.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2713.0,25.0,Yes ,more than 15,4.0,8.0,10.0,17.0,11.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,1,4D,10A,F ,1/01/08,320799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164012.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2668.0,25.0,,>=0 to 5,0.0,0.0,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,1,4D,10A,A ,2/01/08,,,,,,,,,,,,,,,,,,,,,7862.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2523.0,25.0,Yes ,>5 to 10,0.0,0.0,4.0,8.0,10.0,8.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,1,51C,20C,A ,3/01/08,249903.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660104.0,50.0,671401.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,874467.0,CHIEF_INVESTIGATOR,1945.0,,,3198.0,31.0,,>=0 to 5,1.0,1.0,3.0,12.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
